valueid,datavalue,valuedatetime,utc_offset
970723714,17.1,2025-06-10 08:45:00,-5
970728688,17.2,2025-06-10 09:00:00,-5
970733987,18.8,2025-06-10 09:15:00,-5
970738928,18.7,2025-06-10 09:30:00,-5
970744123,18.7,2025-06-10 09:45:00,-5
970749216,18.8,2025-06-10 10:00:00,-5
970754412,18.8,2025-06-10 10:15:00,-5
970759998,18.9,2025-06-10 10:30:00,-5
970764984,19.0,2025-06-10 10:45:00,-5
970769914,19.0,2025-06-10 11:00:00,-5
970775098,19.0,2025-06-10 11:15:00,-5
970780146,19.1,2025-06-10 11:30:00,-5
970785197,19.0,2025-06-10 11:45:00,-5
970790184,19.0,2025-06-10 12:00:00,-5
970795295,19.0,2025-06-10 12:15:00,-5
970800383,19.1,2025-06-10 12:30:00,-5
970805363,19.1,2025-06-10 12:45:00,-5
970810389,19.1,2025-06-10 13:00:00,-5
970815729,19.1,2025-06-10 13:15:00,-5
970820714,19.1,2025-06-10 13:30:00,-5
970825992,19.1,2025-06-10 13:45:00,-5
970831211,19.2,2025-06-10 14:00:00,-5
970836369,19.2,2025-06-10 14:15:00,-5
970841552,19.3,2025-06-10 14:30:00,-5
970846647,19.4,2025-06-10 14:45:00,-5
970851629,19.4,2025-06-10 15:00:00,-5
970856934,19.5,2025-06-10 15:15:00,-5
970861945,19.5,2025-06-10 15:30:00,-5
970867065,19.5,2025-06-10 15:45:00,-5
970872012,19.6,2025-06-10 16:00:00,-5
970877062,19.6,2025-06-10 16:15:00,-5
970882181,19.5,2025-06-10 16:30:00,-5
970887015,19.5,2025-06-10 16:45:00,-5
970892134,19.5,2025-06-10 17:00:00,-5
970897371,19.5,2025-06-10 17:15:00,-5
970902329,19.5,2025-06-10 17:30:00,-5
970907555,19.4,2025-06-10 17:45:00,-5
970913014,19.4,2025-06-10 18:00:00,-5
970917851,19.4,2025-06-10 18:15:00,-5
970923170,19.3,2025-06-10 18:30:00,-5
970928476,19.3,2025-06-10 18:45:00,-5
970933555,19.3,2025-06-10 19:00:00,-5
970939070,19.2,2025-06-10 19:15:00,-5
970944302,19.2,2025-06-10 19:30:00,-5
970949537,19.1,2025-06-10 19:45:00,-5
970954720,19.1,2025-06-10 20:00:00,-5
970960062,19.0,2025-06-10 20:15:00,-5
970965293,19.0,2025-06-10 20:30:00,-5
970970432,18.9,2025-06-10 20:45:00,-5
970975661,18.9,2025-06-10 21:00:00,-5
970981174,18.8,2025-06-10 21:15:00,-5
970986359,18.8,2025-06-10 21:30:00,-5
970991798,18.7,2025-06-10 21:45:00,-5
970997100,18.7,2025-06-10 22:00:00,-5
971002343,18.6,2025-06-10 22:15:00,-5
971007744,18.6,2025-06-10 22:30:00,-5
971012962,18.5,2025-06-10 22:45:00,-5
971018051,18.4,2025-06-10 23:00:00,-5
971023776,18.4,2025-06-10 23:15:00,-5
971028880,18.3,2025-06-10 23:30:00,-5
971034138,18.3,2025-06-10 23:45:00,-5
971039231,18.2,2025-06-11 00:00:00,-5
971044625,18.2,2025-06-11 00:15:00,-5
971049832,18.1,2025-06-11 00:30:00,-5
971055086,18.1,2025-06-11 00:45:00,-5
971060348,18.0,2025-06-11 01:00:00,-5
971065805,18.0,2025-06-11 01:15:00,-5
971071102,18.0,2025-06-11 01:30:00,-5
971076685,17.95,2025-06-11 01:45:00,-5
971081787,17.9,2025-06-11 02:00:00,-5
971087235,17.9,2025-06-11 02:15:00,-5
971092639,17.9,2025-06-11 02:30:00,-5
971097845,17.8,2025-06-11 02:45:00,-5
971102924,17.8,2025-06-11 03:00:00,-5
971108515,17.8,2025-06-11 03:15:00,-5
971113781,17.72,2025-06-11 03:30:00,-5
971118923,17.7,2025-06-11 03:45:00,-5
971124095,17.7,2025-06-11 04:00:00,-5
971129486,17.6,2025-06-11 04:15:00,-5
971134646,17.6,2025-06-11 04:30:00,-5
971139874,17.5,2025-06-11 04:45:00,-5
971145132,17.5,2025-06-11 05:00:00,-5
971150589,17.4,2025-06-11 05:15:00,-5
971155743,17.4,2025-06-11 05:30:00,-5
971161282,17.4,2025-06-11 05:45:00,-5
971166637,17.4,2025-06-11 06:00:00,-5
971171991,17.4,2025-06-11 06:15:00,-5
971177481,17.4,2025-06-11 06:30:00,-5
971182715,17.4,2025-06-11 06:45:00,-5
971187955,17.42,2025-06-11 07:00:00,-5
971193704,17.5,2025-06-11 07:15:00,-5
971198893,17.5,2025-06-11 07:30:00,-5
971204058,17.6,2025-06-11 07:45:00,-5
971209282,17.62,2025-06-11 08:00:00,-5
971214579,17.7,2025-06-11 08:15:00,-5
971219883,17.8,2025-06-11 08:30:00,-5
971225042,17.9,2025-06-11 08:45:00,-5
971230303,18.0,2025-06-11 09:00:00,-5
971235987,18.1,2025-06-11 09:15:00,-5
971241032,18.2,2025-06-11 09:30:00,-5
971246518,18.3,2025-06-11 09:45:00,-5
971251907,18.4,2025-06-11 10:00:00,-5
971257313,18.5,2025-06-11 10:15:00,-5
971263154,18.7,2025-06-11 10:30:00,-5
971268444,18.8,2025-06-11 10:45:00,-5
971273559,19.0,2025-06-11 11:00:00,-5
971279196,19.2,2025-06-11 11:15:00,-5
971284384,19.3,2025-06-11 11:30:00,-5
971289630,19.3,2025-06-11 11:45:00,-5
971294813,19.3,2025-06-11 12:00:00,-5
971300161,19.3,2025-06-11 12:15:00,-5
971305437,19.3,2025-06-11 12:30:00,-5
971310974,19.3,2025-06-11 12:45:00,-5
971316291,19.3,2025-06-11 13:00:00,-5
971321758,19.3,2025-06-11 13:15:00,-5
971327130,19.3,2025-06-11 13:30:00,-5
971332688,19.4,2025-06-11 13:45:00,-5
971339421,19.4,2025-06-11 14:00:00,-5
971344533,19.4,2025-06-11 14:15:00,-5
971349946,19.4,2025-06-11 14:30:00,-5
971355159,19.4,2025-06-11 14:45:00,-5
971360636,19.4,2025-06-11 15:00:00,-5
971366491,19.4,2025-06-11 15:15:00,-5
971371675,19.5,2025-06-11 15:30:00,-5
971376995,19.5,2025-06-11 15:45:00,-5
971382419,19.5,2025-06-11 16:00:00,-5
971388431,19.5,2025-06-11 16:15:00,-5
971393598,19.5,2025-06-11 16:30:00,-5
971398891,19.5,2025-06-11 16:45:00,-5
971404595,19.5,2025-06-11 17:00:00,-5
971409966,19.5,2025-06-11 17:15:00,-5
971415364,19.5,2025-06-11 17:30:00,-5
971420700,19.5,2025-06-11 17:45:00,-5
971426476,19.5,2025-06-11 18:00:00,-5
971432551,19.5,2025-06-11 18:15:00,-5
971437928,19.4,2025-06-11 18:30:00,-5
971443217,19.4,2025-06-11 18:45:00,-5
971448539,19.4,2025-06-11 19:00:00,-5
971454821,19.3,2025-06-11 19:15:00,-5
971460053,19.3,2025-06-11 19:30:00,-5
971465385,19.2,2025-06-11 19:45:00,-5
971470927,19.2,2025-06-11 20:00:00,-5
971477133,19.1,2025-06-11 20:15:00,-5
971482325,19.1,2025-06-11 20:30:00,-5
971487533,19.0,2025-06-11 20:45:00,-5
971492931,18.9,2025-06-11 21:00:00,-5
971499144,18.9,2025-06-11 21:15:00,-5
971504306,18.8,2025-06-11 21:30:00,-5
971509845,18.8,2025-06-11 21:45:00,-5
971515706,18.7,2025-06-11 22:00:00,-5
971521783,18.6,2025-06-11 22:15:00,-5
971527277,18.6,2025-06-11 22:30:00,-5
971532496,18.5,2025-06-11 22:45:00,-5
971538409,18.4,2025-06-11 23:00:00,-5
971544815,18.4,2025-06-11 23:15:00,-5
971549920,18.33,2025-06-11 23:30:00,-5
971555204,18.3,2025-06-11 23:45:00,-5
971561174,18.2,2025-06-12 00:00:00,-5
971567170,18.2,2025-06-12 00:15:00,-5
971572385,18.1,2025-06-12 00:30:00,-5
971577709,18.1,2025-06-12 00:45:00,-5
971583320,18.0,2025-06-12 01:00:00,-5
971589601,18.0,2025-06-12 01:15:00,-5
971594825,17.9,2025-06-12 01:30:00,-5
971600291,17.9,2025-06-12 01:45:00,-5
971606424,17.8,2025-06-12 02:00:00,-5
971612086,17.8,2025-06-12 02:15:00,-5
971617343,17.72,2025-06-12 02:30:00,-5
971622714,17.7,2025-06-12 02:45:00,-5
971628152,17.7,2025-06-12 03:00:00,-5
971633906,17.6,2025-06-12 03:15:00,-5
971639079,17.6,2025-06-12 03:30:00,-5
971644367,17.6,2025-06-12 03:45:00,-5
971650292,17.5,2025-06-12 04:00:00,-5
971655766,17.5,2025-06-12 04:15:00,-5
971660904,17.4,2025-06-12 04:30:00,-5
971666186,17.4,2025-06-12 04:45:00,-5
971671621,17.4,2025-06-12 05:00:00,-5
971677071,17.37,2025-06-12 05:15:00,-5
971682351,17.3,2025-06-12 05:30:00,-5
971687717,17.3,2025-06-12 05:45:00,-5
971693788,17.32,2025-06-12 06:00:00,-5
971699123,17.4,2025-06-12 06:15:00,-5
971704490,17.4,2025-06-12 06:30:00,-5
971709799,17.4,2025-06-12 06:45:00,-5
971714947,17.5,2025-06-12 07:00:00,-5
971720522,17.6,2025-06-12 07:15:00,-5
971725680,17.6,2025-06-12 07:30:00,-5
971730894,17.7,2025-06-12 07:45:00,-5
971736240,17.8,2025-06-12 08:00:00,-5
971741521,17.9,2025-06-12 08:15:00,-5
971746710,18.0,2025-06-12 08:30:00,-5
971751965,18.1,2025-06-12 08:45:00,-5
971757519,18.2,2025-06-12 09:00:00,-5
971763017,18.3,2025-06-12 09:15:00,-5
971768179,18.5,2025-06-12 09:30:00,-5
971773607,18.68,2025-06-12 09:45:00,-5
971779073,18.8,2025-06-12 10:00:00,-5
971784563,19.0,2025-06-12 10:15:00,-5
971789912,19.2,2025-06-12 10:30:00,-5
971795685,19.4,2025-06-12 10:45:00,-5
971801532,19.7,2025-06-12 11:00:00,-5
971806906,19.9,2025-06-12 11:15:00,-5
971812028,20.0,2025-06-12 11:30:00,-5
971817374,20.1,2025-06-12 11:45:00,-5
971822674,20.1,2025-06-12 12:00:00,-5
971827930,20.0,2025-06-12 12:15:00,-5
971833096,20.0,2025-06-12 12:30:00,-5
971838357,20.1,2025-06-12 12:45:00,-5
971843877,20.1,2025-06-12 13:00:00,-5
971849271,20.2,2025-06-12 13:15:00,-5
971854509,20.2,2025-06-12 13:30:00,-5
971859885,20.2,2025-06-12 13:45:00,-5
971865445,20.3,2025-06-12 14:00:00,-5
971870689,20.3,2025-06-12 14:15:00,-5
971876081,20.3,2025-06-12 14:30:00,-5
971881364,20.3,2025-06-12 14:45:00,-5
971887115,20.3,2025-06-12 15:00:00,-5
971892073,20.4,2025-06-12 15:15:00,-5
971897197,20.4,2025-06-12 15:30:00,-5
971902455,20.4,2025-06-12 15:45:00,-5
971907629,20.4,2025-06-12 16:00:00,-5
971912994,20.5,2025-06-12 16:15:00,-5
971918201,20.5,2025-06-12 16:30:00,-5
971923606,20.48,2025-06-12 16:45:00,-5
971928965,20.4,2025-06-12 17:00:00,-5
971934390,20.4,2025-06-12 17:15:00,-5
971939574,20.4,2025-06-12 17:30:00,-5
971945068,20.4,2025-06-12 17:45:00,-5
971950486,20.4,2025-06-12 18:00:00,-5
971955834,20.4,2025-06-12 18:15:00,-5
971961174,20.4,2025-06-12 18:30:00,-5
971966470,20.3,2025-06-12 18:45:00,-5
971971763,20.3,2025-06-12 19:00:00,-5
971977298,20.3,2025-06-12 19:15:00,-5
971982450,20.2,2025-06-12 19:30:00,-5
971987701,20.2,2025-06-12 19:45:00,-5
971993060,20.1,2025-06-12 20:00:00,-5
971998263,20.1,2025-06-12 20:15:00,-5
972003476,20.0,2025-06-12 20:30:00,-5
972008742,20.0,2025-06-12 20:45:00,-5
972014529,19.9,2025-06-12 21:00:00,-5
972019972,19.9,2025-06-12 21:15:00,-5
972025149,19.8,2025-06-12 21:30:00,-5
972030616,19.8,2025-06-12 21:45:00,-5
972036824,19.7,2025-06-12 22:00:00,-5
972042102,19.7,2025-06-12 22:15:00,-5
972047439,19.65,2025-06-12 22:30:00,-5
972052827,19.6,2025-06-12 22:45:00,-5
972058073,19.6,2025-06-12 23:00:00,-5
972063545,19.5,2025-06-12 23:15:00,-5
972068793,19.5,2025-06-12 23:30:00,-5
972073965,19.4,2025-06-12 23:45:00,-5
972079120,19.4,2025-06-13 00:00:00,-5
972084602,19.3,2025-06-13 00:15:00,-5
972089760,19.3,2025-06-13 00:30:00,-5
972095064,19.2,2025-06-13 00:45:00,-5
972100260,19.2,2025-06-13 01:00:00,-5
972105930,19.2,2025-06-13 01:15:00,-5
972111097,19.1,2025-06-13 01:30:00,-5
972116574,19.1,2025-06-13 01:45:00,-5
972121926,19.0,2025-06-13 02:00:00,-5
972127210,19.0,2025-06-13 02:15:00,-5
972132588,18.9,2025-06-13 02:30:00,-5
972137963,18.9,2025-06-13 02:45:00,-5
972143077,18.9,2025-06-13 03:00:00,-5
972148592,18.9,2025-06-13 03:15:00,-5
972153794,18.8,2025-06-13 03:30:00,-5
972158964,18.8,2025-06-13 03:45:00,-5
972164174,18.8,2025-06-13 04:00:00,-5
972169625,18.7,2025-06-13 04:15:00,-5
972174807,18.7,2025-06-13 04:30:00,-5
972180068,18.7,2025-06-13 04:45:00,-5
972185357,18.6,2025-06-13 05:00:00,-5
972190848,18.6,2025-06-13 05:15:00,-5
972196033,18.6,2025-06-13 05:30:00,-5
972201498,18.6,2025-06-13 05:45:00,-5
972206890,18.6,2025-06-13 06:00:00,-5
972212222,18.6,2025-06-13 06:15:00,-5
972217540,18.6,2025-06-13 06:30:00,-5
972222861,18.6,2025-06-13 06:45:00,-5
972227973,18.6,2025-06-13 07:00:00,-5
972233639,18.6,2025-06-13 07:15:00,-5
972238806,18.6,2025-06-13 07:30:00,-5
972244126,18.7,2025-06-13 07:45:00,-5
972249120,18.7,2025-06-13 08:00:00,-5
972259500,18.8,2025-06-13 08:30:00,-5
972264709,18.8,2025-06-13 08:45:00,-5
972269873,18.9,2025-06-13 09:00:00,-5
972275339,18.9,2025-06-13 09:15:00,-5
972280483,19.0,2025-06-13 09:30:00,-5
972285907,19.1,2025-06-13 09:45:00,-5
972291183,19.25,2025-06-13 10:00:00,-5
972296540,19.3,2025-06-13 10:15:00,-5
972302359,19.4,2025-06-13 10:30:00,-5
972307644,19.5,2025-06-13 10:45:00,-5
972312665,19.7,2025-06-13 11:00:00,-5
972318200,19.8,2025-06-13 11:15:00,-5
972323311,19.7,2025-06-13 11:30:00,-5
972328919,19.6,2025-06-13 11:45:00,-5
972333772,19.5,2025-06-13 12:00:00,-5
972339057,19.5,2025-06-13 12:15:00,-5
972344177,19.5,2025-06-13 12:30:00,-5
972349370,19.6,2025-06-13 12:45:00,-5
972354582,19.6,2025-06-13 13:00:00,-5
972360028,19.6,2025-06-13 13:15:00,-5
972365216,19.6,2025-06-13 13:30:00,-5
972370667,19.6,2025-06-13 13:45:00,-5
972375980,19.6,2025-06-13 14:00:00,-5
972381414,19.6,2025-06-13 14:15:00,-5
972386756,19.6,2025-06-13 14:30:00,-5
972392005,19.6,2025-06-13 14:45:00,-5
972397129,19.6,2025-06-13 15:00:00,-5
972402624,19.6,2025-06-13 15:15:00,-5
972408000,19.6,2025-06-13 15:30:00,-5
972413042,19.63,2025-06-13 15:45:00,-5
972418454,19.6,2025-06-13 16:00:00,-5
972423455,19.6,2025-06-13 16:15:00,-5
972428980,19.6,2025-06-13 16:30:00,-5
972434111,19.6,2025-06-13 16:45:00,-5
972439040,19.6,2025-06-13 17:00:00,-5
972444689,19.5,2025-06-13 17:15:00,-5
972449835,19.5,2025-06-13 17:30:00,-5
972455303,19.5,2025-06-13 17:45:00,-5
972460661,19.4,2025-06-13 18:00:00,-5
972466034,19.4,2025-06-13 18:15:00,-5
972471525,19.4,2025-06-13 18:30:00,-5
972476778,19.3,2025-06-13 18:45:00,-5
972482029,19.3,2025-06-13 19:00:00,-5
972487405,19.2,2025-06-13 19:15:00,-5
972492681,19.2,2025-06-13 19:30:00,-5
972497804,19.2,2025-06-13 19:45:00,-5
972503153,19.1,2025-06-13 20:00:00,-5
972508632,19.1,2025-06-13 20:15:00,-5
972513842,19.1,2025-06-13 20:30:00,-5
972519136,19.0,2025-06-13 20:45:00,-5
972524443,19.0,2025-06-13 21:00:00,-5
972529727,18.9,2025-06-13 21:15:00,-5
972534985,18.9,2025-06-13 21:30:00,-5
972540509,18.9,2025-06-13 21:45:00,-5
972545943,18.8,2025-06-13 22:00:00,-5
972551401,18.8,2025-06-13 22:15:00,-5
972556741,18.8,2025-06-13 22:30:00,-5
972561998,18.8,2025-06-13 22:45:00,-5
972567112,18.7,2025-06-13 23:00:00,-5
972572537,18.7,2025-06-13 23:15:00,-5
972577717,18.7,2025-06-13 23:30:00,-5
972583022,18.6,2025-06-13 23:45:00,-5
972588192,18.6,2025-06-14 00:00:00,-5
972593651,18.6,2025-06-14 00:15:00,-5
972598737,18.5,2025-06-14 00:30:00,-5
972603942,18.5,2025-06-14 00:45:00,-5
972609173,18.5,2025-06-14 01:00:00,-5
972614713,18.4,2025-06-14 01:15:00,-5
972619957,18.4,2025-06-14 01:30:00,-5
972625393,18.4,2025-06-14 01:45:00,-5
972630841,18.4,2025-06-14 02:00:00,-5
972636219,18.3,2025-06-14 02:15:00,-5
972641571,18.3,2025-06-14 02:30:00,-5
972646889,18.3,2025-06-14 02:45:00,-5
972652091,18.3,2025-06-14 03:00:00,-5
972657605,18.2,2025-06-14 03:15:00,-5
972662813,18.2,2025-06-14 03:30:00,-5
972668048,18.2,2025-06-14 03:45:00,-5
972673161,18.1,2025-06-14 04:00:00,-5
972678538,18.1,2025-06-14 04:15:00,-5
972683776,18.1,2025-06-14 04:30:00,-5
972688987,18.1,2025-06-14 04:45:00,-5
972694107,18.03,2025-06-14 05:00:00,-5
972699604,18.0,2025-06-14 05:15:00,-5
972704810,18.0,2025-06-14 05:30:00,-5
972710233,18.0,2025-06-14 05:45:00,-5
972715642,18.0,2025-06-14 06:00:00,-5
972721010,18.0,2025-06-14 06:15:00,-5
972726483,18.0,2025-06-14 06:30:00,-5
972731725,18.0,2025-06-14 06:45:00,-5
972736800,18.0,2025-06-14 07:00:00,-5
972742266,18.0,2025-06-14 07:15:00,-5
972747453,18.0,2025-06-14 07:30:00,-5
972752659,18.0,2025-06-14 07:45:00,-5
972757860,18.0,2025-06-14 08:00:00,-5
972763252,18.0,2025-06-14 08:15:00,-5
972768412,18.0,2025-06-14 08:30:00,-5
972773724,18.0,2025-06-14 08:45:00,-5
972778834,18.0,2025-06-14 09:00:00,-5
972784445,18.0,2025-06-14 09:15:00,-5
972789514,18.07,2025-06-14 09:30:00,-5
972794871,18.1,2025-06-14 09:45:00,-5
972800246,18.1,2025-06-14 10:00:00,-5
972805738,18.1,2025-06-14 10:15:00,-5
972811523,18.1,2025-06-14 10:30:00,-5
972816732,18.1,2025-06-14 10:45:00,-5
972822122,18.1,2025-06-14 11:00:00,-5
972827484,18.1,2025-06-14 11:15:00,-5
972832676,18.0,2025-06-14 11:30:00,-5
972837882,18.0,2025-06-14 11:45:00,-5
972843031,18.0,2025-06-14 12:00:00,-5
972848424,17.98,2025-06-14 12:15:00,-5
972853597,17.9,2025-06-14 12:30:00,-5
972858902,17.9,2025-06-14 12:45:00,-5
972864208,17.9,2025-06-14 13:00:00,-5
972869572,17.9,2025-06-14 13:15:00,-5
972874778,17.9,2025-06-14 13:30:00,-5
972880220,17.9,2025-06-14 13:45:00,-5
972885547,17.9,2025-06-14 14:00:00,-5
972890896,17.9,2025-06-14 14:15:00,-5
972896270,17.9,2025-06-14 14:30:00,-5
972901517,17.9,2025-06-14 14:45:00,-5
972906685,17.9,2025-06-14 15:00:00,-5
972917433,17.9,2025-06-14 15:30:00,-5
972922654,17.9,2025-06-14 15:45:00,-5
972927800,17.9,2025-06-14 16:00:00,-5
972933101,17.9,2025-06-14 16:15:00,-5
972938237,17.9,2025-06-14 16:30:00,-5
972943455,17.9,2025-06-14 16:45:00,-5
972948637,17.9,2025-06-14 17:00:00,-5
972954238,17.88,2025-06-14 17:15:00,-5
972959412,17.8,2025-06-14 17:30:00,-5
972965125,17.8,2025-06-14 17:45:00,-5
972970318,17.8,2025-06-14 18:00:00,-5
972975430,17.8,2025-06-14 18:15:00,-5
972980716,17.8,2025-06-14 18:30:00,-5
972985980,17.7,2025-06-14 18:45:00,-5
972991080,17.7,2025-06-14 19:00:00,-5
972996554,17.7,2025-06-14 19:15:00,-5
973001694,17.7,2025-06-14 19:30:00,-5
973006958,17.6,2025-06-14 19:45:00,-5
973012121,17.6,2025-06-14 20:00:00,-5
973017452,17.6,2025-06-14 20:15:00,-5
973022625,17.5,2025-06-14 20:30:00,-5
973027881,17.5,2025-06-14 20:45:00,-5
973032913,17.4,2025-06-14 21:00:00,-5
973038549,17.4,2025-06-14 21:15:00,-5
973043716,17.4,2025-06-14 21:30:00,-5
973049160,17.3,2025-06-14 21:45:00,-5
973054433,17.3,2025-06-14 22:00:00,-5
973060000,17.3,2025-06-14 22:15:00,-5
973065360,17.3,2025-06-14 22:30:00,-5
973070633,17.27,2025-06-14 22:45:00,-5
973075686,17.2,2025-06-14 23:00:00,-5
973081144,17.2,2025-06-14 23:15:00,-5
973086318,17.2,2025-06-14 23:30:00,-5
973091641,17.1,2025-06-14 23:45:00,-5
973096813,17.1,2025-06-15 00:00:00,-5
973102187,17.0,2025-06-15 00:15:00,-5
973107403,17.1,2025-06-15 00:30:00,-5
973112701,17.3,2025-06-15 00:45:00,-5
973117879,17.3,2025-06-15 01:00:00,-5
973123349,17.4,2025-06-15 01:15:00,-5
973128577,17.5,2025-06-15 01:30:00,-5
973133973,17.4,2025-06-15 01:45:00,-5
973139471,17.4,2025-06-15 02:00:00,-5
973144910,17.4,2025-06-15 02:15:00,-5
973150307,17.3,2025-06-15 02:30:00,-5
973155515,17.3,2025-06-15 02:45:00,-5
973160657,17.5,2025-06-15 03:00:00,-5
973166168,17.4,2025-06-15 03:15:00,-5
973171322,17.4,2025-06-15 03:30:00,-5
973176629,17.3,2025-06-15 03:45:00,-5
973181773,17.2,2025-06-15 04:00:00,-5
973187201,17.2,2025-06-15 04:15:00,-5
973192372,17.1,2025-06-15 04:30:00,-5
973197643,17.1,2025-06-15 04:45:00,-5
973202714,17.1,2025-06-15 05:00:00,-5
973208318,17.0,2025-06-15 05:15:00,-5
973213398,17.0,2025-06-15 05:30:00,-5
973218854,16.9,2025-06-15 05:45:00,-5
973224111,16.9,2025-06-15 06:00:00,-5
973229534,16.9,2025-06-15 06:15:00,-5
973234963,16.9,2025-06-15 06:30:00,-5
973240199,16.9,2025-06-15 06:45:00,-5
973245270,16.9,2025-06-15 07:00:00,-5
973250715,16.9,2025-06-15 07:15:00,-5
973255867,16.85,2025-06-15 07:30:00,-5
973261068,16.8,2025-06-15 07:45:00,-5
973266173,16.8,2025-06-15 08:00:00,-5
973271505,16.8,2025-06-15 08:15:00,-5
973276547,16.8,2025-06-15 08:30:00,-5
973281787,16.8,2025-06-15 08:45:00,-5
973286875,16.8,2025-06-15 09:00:00,-5
973292463,16.8,2025-06-15 09:15:00,-5
973297589,16.8,2025-06-15 09:30:00,-5
973303053,16.8,2025-06-15 09:45:00,-5
973308418,16.8,2025-06-15 10:00:00,-5
973314055,16.8,2025-06-15 10:15:00,-5
973319909,16.8,2025-06-15 10:30:00,-5
973325204,16.8,2025-06-15 10:45:00,-5
973330385,16.8,2025-06-15 11:00:00,-5
973335778,16.8,2025-06-15 11:15:00,-5
973341017,16.8,2025-06-15 11:30:00,-5
973346255,16.8,2025-06-15 11:45:00,-5
973351421,16.8,2025-06-15 12:00:00,-5
973356865,16.8,2025-06-15 12:15:00,-5
973362081,16.8,2025-06-15 12:30:00,-5
973367286,16.8,2025-06-15 12:45:00,-5
973372517,16.8,2025-06-15 13:00:00,-5
973378001,16.8,2025-06-15 13:15:00,-5
973383264,16.8,2025-06-15 13:30:00,-5
973388626,16.8,2025-06-15 13:45:00,-5
973393950,16.8,2025-06-15 14:00:00,-5
973399218,16.8,2025-06-15 14:15:00,-5
973404613,16.8,2025-06-15 14:30:00,-5
973409797,16.8,2025-06-15 14:45:00,-5
973415063,16.8,2025-06-15 15:00:00,-5
973420435,16.8,2025-06-15 15:15:00,-5
973425703,16.8,2025-06-15 15:30:00,-5
973430942,16.8,2025-06-15 15:45:00,-5
973436112,16.8,2025-06-15 16:00:00,-5
973441397,16.8,2025-06-15 16:15:00,-5
973446596,16.8,2025-06-15 16:30:00,-5
973451884,16.8,2025-06-15 16:45:00,-5
973457177,16.8,2025-06-15 17:00:00,-5
973462729,16.8,2025-06-15 17:15:00,-5
973467915,16.8,2025-06-15 17:30:00,-5
973473432,16.8,2025-06-15 17:45:00,-5
973478763,16.8,2025-06-15 18:00:00,-5
973484242,16.77,2025-06-15 18:15:00,-5
973489525,16.7,2025-06-15 18:30:00,-5
973494723,16.7,2025-06-15 18:45:00,-5
973499903,16.7,2025-06-15 19:00:00,-5
973505425,16.7,2025-06-15 19:15:00,-5
973510506,16.7,2025-06-15 19:30:00,-5
973515898,16.7,2025-06-15 19:45:00,-5
973521140,16.6,2025-06-15 20:00:00,-5
973526483,16.6,2025-06-15 20:15:00,-5
973531691,16.6,2025-06-15 20:30:00,-5
973536896,16.6,2025-06-15 20:45:00,-5
973542030,16.6,2025-06-15 21:00:00,-5
973547537,16.6,2025-06-15 21:15:00,-5
973552769,16.6,2025-06-15 21:30:00,-5
973558136,16.55,2025-06-15 21:45:00,-5
973563509,16.5,2025-06-15 22:00:00,-5
973568788,16.5,2025-06-15 22:15:00,-5
973574122,16.5,2025-06-15 22:30:00,-5
973579350,16.5,2025-06-15 22:45:00,-5
973584533,16.5,2025-06-15 23:00:00,-5
973590171,16.5,2025-06-15 23:15:00,-5
973595452,16.5,2025-06-15 23:30:00,-5
973600776,16.4,2025-06-15 23:45:00,-5
973606027,16.4,2025-06-16 00:00:00,-5
973611333,16.4,2025-06-16 00:15:00,-5
973616555,16.4,2025-06-16 00:30:00,-5
973621810,16.4,2025-06-16 00:45:00,-5
973627073,16.4,2025-06-16 01:00:00,-5
973632659,16.4,2025-06-16 01:15:00,-5
973637881,16.4,2025-06-16 01:30:00,-5
973643275,16.3,2025-06-16 01:45:00,-5
973648641,16.3,2025-06-16 02:00:00,-5
973654019,16.3,2025-06-16 02:15:00,-5
973659425,16.3,2025-06-16 02:30:00,-5
973664691,16.3,2025-06-16 02:45:00,-5
973669803,16.3,2025-06-16 03:00:00,-5
973675257,16.3,2025-06-16 03:15:00,-5
973680494,16.3,2025-06-16 03:30:00,-5
973685995,16.3,2025-06-16 03:45:00,-5
973691071,16.3,2025-06-16 04:00:00,-5
973696489,16.23,2025-06-16 04:15:00,-5
973701761,16.2,2025-06-16 04:30:00,-5
973706972,16.2,2025-06-16 04:45:00,-5
973712102,16.2,2025-06-16 05:00:00,-5
973717655,16.2,2025-06-16 05:15:00,-5
973722917,16.2,2025-06-16 05:30:00,-5
973728302,16.2,2025-06-16 05:45:00,-5
973733679,16.2,2025-06-16 06:00:00,-5
973739118,16.2,2025-06-16 06:15:00,-5
973744517,16.2,2025-06-16 06:30:00,-5
973749749,16.2,2025-06-16 06:45:00,-5
973754978,16.2,2025-06-16 07:00:00,-5
973760481,16.2,2025-06-16 07:15:00,-5
973765629,16.3,2025-06-16 07:30:00,-5
973770900,16.3,2025-06-16 07:45:00,-5
973776064,16.3,2025-06-16 08:00:00,-5
973781499,16.3,2025-06-16 08:15:00,-5
973786689,16.3,2025-06-16 08:30:00,-5
973791908,16.3,2025-06-16 08:45:00,-5
973797062,16.3,2025-06-16 09:00:00,-5
973802585,16.3,2025-06-16 09:15:00,-5
973807873,16.32,2025-06-16 09:30:00,-5
973813268,16.4,2025-06-16 09:45:00,-5
973818627,16.4,2025-06-16 10:00:00,-5
973824048,16.4,2025-06-16 10:15:00,-5
973829809,16.4,2025-06-16 10:30:00,-5
